book_id,book_title,query,source
42989a9d-5b5d-414a-9be6-103f0287c229,"Блокнот. Сделай это для себя (А5, на скобе, 64 стр.)",assistant,synthetic_qwen
42989a9d-5b5d-414a-9be6-103f0287c229,"Блокнот. Сделай это для себя (А5, на скобе, 64 стр.)",Какие книги описывают блокнот как источник вдохновения?,synthetic_qwen
42989a9d-5b5d-414a-9be6-103f0287c229,"Блокнот. Сделай это для себя (А5, на скобе, 64 стр.)",Чем отличается блокнот от обычного конверта?,synthetic_qwen
42989a9d-5b5d-414a-9be6-103f0287c229,"Блокнот. Сделай это для себя (А5, на скобе, 64 стр.)",Интересен ли вам блокнот для будущих творческих проектов?,synthetic_qwen
2e46c563-39e8-4c46-9b9e-3ed718583498,"Блокнот. Работаю за спасибо (А5, на скобе, 64 стр.)",assistant,synthetic_qwen
2e46c563-39e8-4c46-9b9e-3ed718583498,"Блокнот. Работаю за спасибо (А5, на скобе, 64 стр.)",Как сделать блокнот своими руками?,synthetic_qwen
2e46c563-39e8-4c46-9b9e-3ed718583498,"Блокнот. Работаю за спасибо (А5, на скобе, 64 стр.)",Что такое блокнот для работы над проектами?,synthetic_qwen
2e46c563-39e8-4c46-9b9e-3ed718583498,"Блокнот. Работаю за спасибо (А5, на скобе, 64 стр.)",Какие книги о блокнотах есть на башни?,synthetic_qwen
47c02c5b-9be8-4f31-aa6c-092ead0310eb,Энциклопедия детского питания от 1 года до 7 лет,assistant,synthetic_qwen
47c02c5b-9be8-4f31-aa6c-092ead0310eb,Энциклопедия детского питания от 1 года до 7 лет,Какие книги о диетике для детей?,synthetic_qwen
47c02c5b-9be8-4f31-aa6c-092ead0310eb,Энциклопедия детского питания от 1 года до 7 лет,Рекомендуемые детские книги по здоровому питанию,synthetic_qwen
47c02c5b-9be8-4f31-aa6c-092ead0310eb,Энциклопедия детского питания от 1 года до 7 лет,Лучшие детские книги об основах питания,synthetic_qwen
d31f013e-9639-48f6-90f8-459038b2e5bf,ПП меню на неделю. Более 30 рецептов,assistant,synthetic_qwen
d31f013e-9639-48f6-90f8-459038b2e5bf,ПП меню на неделю. Более 30 рецептов,Как правильно питаться?,synthetic_qwen
d31f013e-9639-48f6-90f8-459038b2e5bf,ПП меню на неделю. Более 30 рецептов,Сборник сбалансированных рецептов,synthetic_qwen
d31f013e-9639-48f6-90f8-459038b2e5bf,ПП меню на неделю. Более 30 рецептов,Диета - ключ к здоровью,synthetic_qwen
76e55007-b77b-4c20-b95f-cd98de3fafeb,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее",assistant,synthetic_qwen
76e55007-b77b-4c20-b95f-cd98de3fafeb,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее",Какие особенности тренировок влияют больше всего на скорость и силу?,synthetic_qwen
76e55007-b77b-4c20-b95f-cd98de3fafeb,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее","Можно ли выиграть спортивную гонку, если ты не занимаешься спортом?",synthetic_qwen
76e55007-b77b-4c20-b95f-cd98de3fafeb,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее","Как отличить эффективную тренировку от тренировок, которые дают ""ошибочные"" чувства прогресса?",synthetic_qwen
d5bc62df-1c5d-4a0f-95e7-b800bc4dd0e3,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее",assistant,synthetic_qwen
d5bc62df-1c5d-4a0f-95e7-b800bc4dd0e3,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее","Как тренироваться быстрее, сильнее и безопаснее",synthetic_qwen
d5bc62df-1c5d-4a0f-95e7-b800bc4dd0e3,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее",Способы увеличить скорость выполнения простых манипуляций,synthetic_qwen
d5bc62df-1c5d-4a0f-95e7-b800bc4dd0e3,"Тело без травм. Как тренироваться быстрее, сильнее и безопаснее",Контроль за своим весом в процессе тренировок,synthetic_qwen
d1673c54-c8e1-4862-b30b-f55da2a2764f,Блуждающий нерв. Руководство по избавлению от тревоги и восстановлению нервной системы,assistant,synthetic_qwen
d1673c54-c8e1-4862-b30b-f55da2a2764f,Блуждающий нерв. Руководство по избавлению от тревоги и восстановлению нервной системы,Какие методы избавления от тревоги?,synthetic_qwen
d1673c54-c8e1-4862-b30b-f55da2a2764f,Блуждающий нерв. Руководство по избавлению от тревоги и восстановлению нервной системы,Всегда ли можно справиться с стрессом?,synthetic_qwen
d1673c54-c8e1-4862-b30b-f55da2a2764f,Блуждающий нерв. Руководство по избавлению от тревоги и восстановлению нервной системы,Действительно ли эффективно вести висцеральный массаж?,synthetic_qwen
83bf5ceb-dc09-4827-8f1b-282a47f4d900,Биомеханика и мануальная терапия позвоночника,assistant,synthetic_qwen
83bf5ceb-dc09-4827-8f1b-282a47f4d900,Биомеханика и мануальная терапия позвоночника,Какие технологии используются в биомеханике позвоночника?,synthetic_qwen
83bf5ceb-dc09-4827-8f1b-282a47f4d900,Биомеханика и мануальная терапия позвоночника,Практические советы по мануальной терапии для лечения позвоночника,synthetic_qwen
83bf5ceb-dc09-4827-8f1b-282a47f4d900,Биомеханика и мануальная терапия позвоночника,Обзор различных методов мобилизации и манипуляций позвоночника,synthetic_qwen
7e869eab-5d62-450f-bd5b-3715eaf94b3f,Биомеханика и мануальная терапия позвоночника,assistant,synthetic_qwen
7e869eab-5d62-450f-bd5b-3715eaf94b3f,Биомеханика и мануальная терапия позвоночника,"Конечно, вот четыре подходящих поисковых запроса на русском языке:",synthetic_qwen
7e869eab-5d62-450f-bd5b-3715eaf94b3f,Биомеханика и мануальная терапия позвоночника,Какие книги написана биомеханика и мануальная терапия,synthetic_qwen
7e869eab-5d62-450f-bd5b-3715eaf94b3f,Биомеханика и мануальная терапия позвоночника,Рецензии и отзывы о книге 'Биомеханика и мануальная терапия позвоночника',synthetic_qwen
0bd51f62-9c22-4ddf-9195-1dbd50617424,"Ловушка счастья. Перестаем переживать - начинаем жить (2-е издание, дополненное и переработанное)",assistant,synthetic_qwen
0bd51f62-9c22-4ddf-9195-1dbd50617424,"Ловушка счастья. Перестаем переживать - начинаем жить (2-е издание, дополненное и переработанное)",Какие книги о ловушке счастья?,synthetic_qwen
0bd51f62-9c22-4ddf-9195-1dbd50617424,"Ловушка счастья. Перестаем переживать - начинаем жить (2-е издание, дополненное и переработанное)",О чём самая популярная книга по селф-хелпу?,synthetic_qwen
0bd51f62-9c22-4ddf-9195-1dbd50617424,"Ловушка счастья. Перестаем переживать - начинаем жить (2-е издание, дополненное и переработанное)","Чем занимается автор ""Ловушка счастья""?",synthetic_qwen
7ec3afe3-2531-46d9-9f24-fdb232b93c98,Восстание масс,assistant,synthetic_qwen
7ec3afe3-2531-46d9-9f24-fdb232b93c98,Восстание масс,"Что станет со всем миром, когда средство справедливости потребует власти",synthetic_qwen
7ec3afe3-2531-46d9-9f24-fdb232b93c98,Восстание масс,Автор книги 'Восстание масс',synthetic_qwen
7ec3afe3-2531-46d9-9f24-fdb232b93c98,Восстание масс,Философский взгляд о глубоких кризисах цивилизации,synthetic_qwen
e3e0c388-dfcc-4eee-9f27-19165ba6ddf5,Восстание масс,assistant,synthetic_qwen
e3e0c388-dfcc-4eee-9f27-19165ba6ddf5,Восстание масс,Какие электронные книги доступны для чтения на смартфонах?,synthetic_qwen
e3e0c388-dfcc-4eee-9f27-19165ba6ddf5,Восстание масс,"Как называется книга ""Восстание масс""?",synthetic_qwen
e3e0c388-dfcc-4eee-9f27-19165ba6ddf5,Восстание масс,"Найдите книгу ""Восстание масс"" для смартфонов.",synthetic_qwen
aa0704ed-f90c-4ff0-a849-e8e06c190428,Кодекс Российской Федерации об административных правонарушениях с иллюстрациями. Редакция 2026. Young adult,assistant,synthetic_qwen
aa0704ed-f90c-4ff0-a849-e8e06c190428,Кодекс Российской Федерации об административных правонарушениях с иллюстрациями. Редакция 2026. Young adult,"Какая книга ""Кодекс Российской Федерации об административных правонарушениях с иллюстрациями""?",synthetic_qwen
aa0704ed-f90c-4ff0-a849-e8e06c190428,Кодекс Российской Федерации об административных правонарушениях с иллюстрациями. Редакция 2026. Young adult,"Найдите ""Кодекс РФ о правонарушениях"" на новой версии.",synthetic_qwen
aa0704ed-f90c-4ff0-a849-e8e06c190428,Кодекс Российской Федерации об административных правонарушениях с иллюстрациями. Редакция 2026. Young adult,"Где можно купить ""Кодекс Российской Федерации об административных правонарушениях с иллюстрациями""?",synthetic_qwen
e9f9a3b3-0a52-4ddc-9cd0-91851d955884,Ментальный алхимик. Как получить доступ к подсознанию и обрести уверенность (дополненное издание),assistant,synthetic_qwen
e9f9a3b3-0a52-4ddc-9cd0-91851d955884,Ментальный алхимик. Как получить доступ к подсознанию и обрести уверенность (дополненное издание),Как получить доступ к подсознанию и обрести уверенность,synthetic_qwen
e9f9a3b3-0a52-4ddc-9cd0-91851d955884,Ментальный алхимик. Как получить доступ к подсознанию и обрести уверенность (дополненное издание),Читать книги о духовном самосовершенствовании,synthetic_qwen
e9f9a3b3-0a52-4ddc-9cd0-91851d955884,Ментальный алхимик. Как получить доступ к подсознанию и обрести уверенность (дополненное издание),Психологический тренинг для преодоления страха,synthetic_qwen
c4ee912b-2227-45ea-b792-2cda3eb8f9d2,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",assistant,synthetic_qwen
c4ee912b-2227-45ea-b792-2cda3eb8f9d2,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",Мой сынок - поэма о материнстве,synthetic_qwen
c4ee912b-2227-45ea-b792-2cda3eb8f9d2,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",Любовь к ребенку в стихах,synthetic_qwen
c4ee912b-2227-45ea-b792-2cda3eb8f9d2,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",Из мира аббакова: поэзда про маму,synthetic_qwen
e886a6c4-ee85-485b-9387-7e2e1b8c7d94,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",assistant,synthetic_qwen
e886a6c4-ee85-485b-9387-7e2e1b8c7d94,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви","Конечно! Вот четыре реалистичных поисковых запроса на русском языке, которые пользователи могли бы использовать для поиска этой книги:",synthetic_qwen
e886a6c4-ee85-485b-9387-7e2e1b8c7d94,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",Мой сыночек стихи о чуде,synthetic_qwen
e886a6c4-ee85-485b-9387-7e2e1b8c7d94,"Мой сыночек. Стихи о чуде рождения, нежности и вселенной материнской любви",Чудное читание о детстве,synthetic_qwen
25569a53-059d-4484-8aaf-5ed6feebb371,"Самоучитель корейского языка от школы ""САН"". Начальный уровень гып 1-2",assistant,synthetic_qwen
25569a53-059d-4484-8aaf-5ed6feebb371,"Самоучитель корейского языка от школы ""САН"". Начальный уровень гып 1-2",Самоучитель Корейский Язык - Марьям Ястремская,synthetic_qwen
25569a53-059d-4484-8aaf-5ed6feebb371,"Самоучитель корейского языка от школы ""САН"". Начальный уровень гып 1-2",Самоучитель Корейский Язык - Дарья Косокина,synthetic_qwen
25569a53-059d-4484-8aaf-5ed6feebb371,"Самоучитель корейского языка от школы ""САН"". Начальный уровень гып 1-2",Самоучитель Корейский Язык - Школа S.A.N.,synthetic_qwen
ccce0eab-90b2-4010-80e5-dfd723bd3417,Самоучитель корейского языка от школы «САН». Начальный уровень гып 1-2,assistant,synthetic_qwen
ccce0eab-90b2-4010-80e5-dfd723bd3417,Самоучитель корейского языка от школы «САН». Начальный уровень гып 1-2,Конечно! Вот четыре реалистичных поисковых запроса на русском языке:,synthetic_qwen
ccce0eab-90b2-4010-80e5-dfd723bd3417,Самоучитель корейского языка от школы «САН». Начальный уровень гып 1-2,Санский самоучитель,synthetic_qwen
ccce0eab-90b2-4010-80e5-dfd723bd3417,Самоучитель корейского языка от школы «САН». Начальный уровень гып 1-2,Учебник на уровне 1 и 2,synthetic_qwen
02bab0df-2400-4878-85bf-e71ea21932d7,"Город, которого нет. Припять — путешествие в зону отчуждения",assistant,synthetic_qwen
02bab0df-2400-4878-85bf-e71ea21932d7,"Город, которого нет. Припять — путешествие в зону отчуждения","Как пройтись по городу, который не существует",synthetic_qwen
02bab0df-2400-4878-85bf-e71ea21932d7,"Город, которого нет. Припять — путешествие в зону отчуждения",Путеводитель по зоне отчуждения,synthetic_qwen
02bab0df-2400-4878-85bf-e71ea21932d7,"Город, которого нет. Припять — путешествие в зону отчуждения",Что нужно знать перед поездкой в горизонтальную область,synthetic_qwen
72383abd-eaea-4d34-ad39-7495e22f0050,"Город, которого нет. Припять – путешествие в зону отчуждения",assistant,synthetic_qwen
72383abd-eaea-4d34-ad39-7495e22f0050,"Город, которого нет. Припять – путешествие в зону отчуждения",Путевая записка о припяти,synthetic_qwen
72383abd-eaea-4d34-ad39-7495e22f0050,"Город, которого нет. Припять – путешествие в зону отчуждения",Как стать путешественником по зоне отчуждения,synthetic_qwen
72383abd-eaea-4d34-ad39-7495e22f0050,"Город, которого нет. Припять – путешествие в зону отчуждения",Легкие поездки - город припятти,synthetic_qwen
df2e53a2-d9f0-409b-b84c-908f88f815e3,"Йога: самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга",assistant,synthetic_qwen
df2e53a2-d9f0-409b-b84c-908f88f815e3,"Йога: самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга",Йога - лучшие асаны,synthetic_qwen
df2e53a2-d9f0-409b-b84c-908f88f815e3,"Йога: самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга",Практика йоги 108 упражнений,synthetic_qwen
df2e53a2-d9f0-409b-b84c-908f88f815e3,"Йога: самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга",Как выбрать правильную практику йоги,synthetic_qwen
d9692c49-02ee-44de-b6bf-374d36526a98,"Йога. Самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга",assistant,synthetic_qwen
d9692c49-02ee-44de-b6bf-374d36526a98,"Йога. Самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга",Кодирование запроса на основе описания книги:,synthetic_qwen
d9692c49-02ee-44de-b6bf-374d36526a98,"Йога. Самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга","Какие эффективные асаны приведены в книге ""Йога. Самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга""?",synthetic_qwen
d9692c49-02ee-44de-b6bf-374d36526a98,"Йога. Самые эффективные асаны. 108 ключевых упражнений для сильного, гибкого тела и разгрузки мозга","Найдите статью или руководство по йоге, которое содержит 108 ключевых упражнений, которые могут помочь мне увеличить силу, сделать тело более гибким и облегчить работу мозга.",synthetic_qwen
8c3ae4bc-932b-41e5-aae2-147d9d6cf99f,50 головоломок для прокачки мозга,assistant,synthetic_qwen
8c3ae4bc-932b-41e5-aae2-147d9d6cf99f,50 головоломок для прокачки мозга,50 головоломок для прокачки мозга,synthetic_qwen
8c3ae4bc-932b-41e5-aae2-147d9d6cf99f,50 головоломок для прокачки мозга,Что такое быстрое мышление,synthetic_qwen
8c3ae4bc-932b-41e5-aae2-147d9d6cf99f,50 головоломок для прокачки мозга,Логические головоломки для развития,synthetic_qwen
6455f463-a978-4134-8b69-20f70abbe34e,Ритмы резки: Креативный монтаж фильмов,assistant,synthetic_qwen
6455f463-a978-4134-8b69-20f70abbe34e,Ритмы резки: Креативный монтаж фильмов,Как изучить креативный монтаж в filmmaking?,synthetic_qwen
6455f463-a978-4134-8b69-20f70abbe34e,Ритмы резки: Креативный монтаж фильмов,Самые эффективные тренинги по монтажу в фильмах,synthetic_qwen
6455f463-a978-4134-8b69-20f70abbe34e,Ритмы резки: Креативный монтаж фильмов,Легкие методы развития монтажного мастерства,synthetic_qwen
e16793a6-d8f9-4b1c-8d70-8443923da081,Ритмы резки. Креативный монтаж фильмов,assistant,synthetic_qwen
e16793a6-d8f9-4b1c-8d70-8443923da081,Ритмы резки. Креативный монтаж фильмов,Как сделать креативное видео-режиссёрство?,synthetic_qwen
e16793a6-d8f9-4b1c-8d70-8443923da081,Ритмы резки. Креативный монтаж фильмов,Самые новые книги про фильмы и видеомонтаж,synthetic_qwen
e16793a6-d8f9-4b1c-8d70-8443923da081,Ритмы резки. Креативный монтаж фильмов,Программы для создания мультиязычного мультимедийного контента,synthetic_qwen
b0b52473-b7f3-4f11-83c4-f65bb62c463c,Идеальное руководство по спокойной жизни. Дневник с подсказками для идей и мыслей без спешки,assistant,synthetic_qwen
b0b52473-b7f3-4f11-83c4-f65bb62c463c,Идеальное руководство по спокойной жизни. Дневник с подсказками для идей и мыслей без спешки,Как стать более спокойным,synthetic_qwen
b0b52473-b7f3-4f11-83c4-f65bb62c463c,Идеальное руководство по спокойной жизни. Дневник с подсказками для идей и мыслей без спешки,Подсказки для спокойного образа жизни,synthetic_qwen
b0b52473-b7f3-4f11-83c4-f65bb62c463c,Идеальное руководство по спокойной жизни. Дневник с подсказками для идей и мыслей без спешки,Советы по жесткому расслаблению,synthetic_qwen
a73d0332-823b-49c5-84cd-8b20151179f7,Идеальное руководство по спокойной жизни. Девник с подсказками для идей и мыслей без спешки,assistant,synthetic_qwen
a73d0332-823b-49c5-84cd-8b20151179f7,Идеальное руководство по спокойной жизни. Девник с подсказками для идей и мыслей без спешки,Как найти идеальное руководство по спокойной жизни?,synthetic_qwen
a73d0332-823b-49c5-84cd-8b20151179f7,Идеальное руководство по спокойной жизни. Девник с подсказками для идей и мыслей без спешки,Советы и рекомендации по спокойной жизни.,synthetic_qwen
a73d0332-823b-49c5-84cd-8b20151179f7,Идеальное руководство по спокойной жизни. Девник с подсказками для идей и мыслей без спешки,Способности и навыки создания спокойной жизни.,synthetic_qwen
24ef0950-38ed-4ebb-bfed-b1f14c80e81e,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",assistant,synthetic_qwen
24ef0950-38ed-4ebb-bfed-b1f14c80e81e,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",Безопасная аптечка - фитотерапия,synthetic_qwen
24ef0950-38ed-4ebb-bfed-b1f14c80e81e,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",Развод в фитотерапии: опасности трав,synthetic_qwen
24ef0950-38ed-4ebb-bfed-b1f14c80e81e,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",Какие растения лечат лишний вес?,synthetic_qwen
fbc47af6-084b-4bbc-86c5-dae8861564f2,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",assistant,synthetic_qwen
fbc47af6-084b-4bbc-86c5-dae8861564f2,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",Какие полезные препараты используются в фитотерапии?,synthetic_qwen
fbc47af6-084b-4bbc-86c5-dae8861564f2,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",Фитотерапия: что лучше использовать - травы или корзины?,synthetic_qwen
fbc47af6-084b-4bbc-86c5-dae8861564f2,"Безопасная аптечка. Что в фитотерапии работает, а что может навредить",Какие токсичные лекарства можно встретить в фитотерапевтической практике?,synthetic_qwen
8a00be77-603e-4169-a352-4866998bd32d,Любовь или зависимость? Почему предрасположенность к нездоровым отношениям передается через поколения и как это остановить,assistant,synthetic_qwen
8a00be77-603e-4169-a352-4866998bd32d,Любовь или зависимость? Почему предрасположенность к нездоровым отношениям передается через поколения и как это остановить,Как избежать зависимости?,synthetic_qwen
8a00be77-603e-4169-a352-4866998bd32d,Любовь или зависимость? Почему предрасположенность к нездоровым отношениям передается через поколения и как это остановить,Причины неправильного поведения в любви,synthetic_qwen
8a00be77-603e-4169-a352-4866998bd32d,Любовь или зависимость? Почему предрасположенность к нездоровым отношениям передается через поколения и как это остановить,Стрессы и отношения: что делать?,synthetic_qwen
43fd4247-8cdf-4a50-bde3-713b508c240c,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,assistant,synthetic_qwen
43fd4247-8cdf-4a50-bde3-713b508c240c,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,Настройка дыхания упражнения,synthetic_qwen
43fd4247-8cdf-4a50-bde3-713b508c240c,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,Восстановление нервной системы через дыхание,synthetic_qwen
43fd4247-8cdf-4a50-bde3-713b508c240c,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,Ключевые упражнения для дыхания,synthetic_qwen
c7900ad6-24c7-48b7-a384-14c236533575,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,assistant,synthetic_qwen
c7900ad6-24c7-48b7-a384-14c236533575,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,Конечно! Вот четыре реалистичных поисковых запроса на русском языке:,synthetic_qwen
c7900ad6-24c7-48b7-a384-14c236533575,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,Дыхание и упражнения для восстановления нервной системы,synthetic_qwen
c7900ad6-24c7-48b7-a384-14c236533575,Настройка дыхания. Упражнения для восстановления нервной системы и активации блуждающего нерва,Нарушение дыхания и методы его коррекции,synthetic_qwen
ef0454de-61cb-4885-a5f1-e45066a1b5eb,"Читательский дневник для начальных классов. Котик (32 л., цветной блок)",assistant,synthetic_qwen
ef0454de-61cb-4885-a5f1-e45066a1b5eb,"Читательский дневник для начальных классов. Котик (32 л., цветной блок)",Как выбрать читательский дневник?,synthetic_qwen
ef0454de-61cb-4885-a5f1-e45066a1b5eb,"Читательский дневник для начальных классов. Котик (32 л., цветной блок)",Советы по выбору читательского дневника для детей,synthetic_qwen
ef0454de-61cb-4885-a5f1-e45066a1b5eb,"Читательский дневник для начальных классов. Котик (32 л., цветной блок)",Основные отличия читательских дневников разных изданий,synthetic_qwen
ac869ead-ddbf-4412-bb92-bb020cdf699a,"Читательский дневник для начальных классов. Сказочный замок (32 л., цветной блок)",assistant,synthetic_qwen
ac869ead-ddbf-4412-bb92-bb020cdf699a,"Читательский дневник для начальных классов. Сказочный замок (32 л., цветной блок)",Какие учебники для начальной школы подходят для развития читательских навыков?,synthetic_qwen
ac869ead-ddbf-4412-bb92-bb020cdf699a,"Читательский дневник для начальных классов. Сказочный замок (32 л., цветной блок)",Что такое читательский дневник и как он влияет на развитие ребенка?,synthetic_qwen
ac869ead-ddbf-4412-bb92-bb020cdf699a,"Читательский дневник для начальных классов. Сказочный замок (32 л., цветной блок)",Какие плюсы есть в использовании читательского дневника для обучения?,synthetic_qwen
3aa7b920-eac0-4795-937a-cd2e19e8a665,"Читательский дневник для начальных классов. Богатырь (32 л., цветной блок)",assistant,synthetic_qwen
3aa7b920-eac0-4795-937a-cd2e19e8a665,"Читательский дневник для начальных классов. Богатырь (32 л., цветной блок)",Какие книги рекомендуются для развития детского письменного мастерства?,synthetic_qwen
3aa7b920-eac0-4795-937a-cd2e19e8a665,"Читательский дневник для начальных классов. Богатырь (32 л., цветной блок)","Что такое ""читательский дневник для начальных классов"" и как он влияет на развитие ребенка?",synthetic_qwen
3aa7b920-eac0-4795-937a-cd2e19e8a665,"Читательский дневник для начальных классов. Богатырь (32 л., цветной блок)",Какие преимущества имеет этот вид учебника для детей?,synthetic_qwen
548ae191-f050-4097-849b-fa344af28efc,"Читательский дневник для начальных классов. Книжный шкаф (32 л., цветной блок)",assistant,synthetic_qwen
548ae191-f050-4097-849b-fa344af28efc,"Читательский дневник для начальных классов. Книжный шкаф (32 л., цветной блок)",Какие книги рекомендуются для обучения чтению?,synthetic_qwen
548ae191-f050-4097-849b-fa344af28efc,"Читательский дневник для начальных классов. Книжный шкаф (32 л., цветной блок)","Под какими тэгами можно найти книгу ""Читательский дневник для начальных классов""?",synthetic_qwen
548ae191-f050-4097-849b-fa344af28efc,"Читательский дневник для начальных классов. Книжный шкаф (32 л., цветной блок)","Найдите книгу о чтении, которая развивает интеллект детей.",synthetic_qwen
501bcdaa-2871-4f20-8255-fd7889e001cb,"Больше, чем просто красивая. 12 тайных сил женщины, перед которыми невозможно устоять",assistant,synthetic_qwen
501bcdaa-2871-4f20-8255-fd7889e001cb,"Больше, чем просто красивая. 12 тайных сил женщины, перед которыми невозможно устоять",Как победить мужчин в любви?,synthetic_qwen
501bcdaa-2871-4f20-8255-fd7889e001cb,"Больше, чем просто красивая. 12 тайных сил женщины, перед которыми невозможно устоять","Как стать сильнее, чем раньше?",synthetic_qwen
501bcdaa-2871-4f20-8255-fd7889e001cb,"Больше, чем просто красивая. 12 тайных сил женщины, перед которыми невозможно устоять",Как обрести спокойствие при любви?,synthetic_qwen
16ab9638-b79d-4d5d-a035-d1c7e0fcec09,Искра между нами. 75 вопросов и заданий для честных разговоров и настоящей близости. Карты для развития и поддержания сексуальности в паре,assistant,synthetic_qwen
16ab9638-b79d-4d5d-a035-d1c7e0fcec09,Искра между нами. 75 вопросов и заданий для честных разговоров и настоящей близости. Карты для развития и поддержания сексуальности в паре,Сексуальная игра для пар,synthetic_qwen
16ab9638-b79d-4d5d-a035-d1c7e0fcec09,Искра между нами. 75 вопросов и заданий для честных разговоров и настоящей близости. Карты для развития и поддержания сексуальности в паре,Разговорный психологический трюк,synthetic_qwen
16ab9638-b79d-4d5d-a035-d1c7e0fcec09,Искра между нами. 75 вопросов и заданий для честных разговоров и настоящей близости. Карты для развития и поддержания сексуальности в паре,Важность открытого общения,synthetic_qwen
776fddd3-f675-4082-8c17-a45cabd5a013,"Как найти свою сильную сторону. 39 вещей, которые помогут в поисках призвания",assistant,synthetic_qwen
776fddd3-f675-4082-8c17-a45cabd5a013,"Как найти свою сильную сторону. 39 вещей, которые помогут в поисках призвания","Ищите информацию о том, как определить свой мечтательный путь.",synthetic_qwen
776fddd3-f675-4082-8c17-a45cabd5a013,"Как найти свою сильную сторону. 39 вещей, которые помогут в поисках призвания",Как привлечь свои таланты в жизни?,synthetic_qwen
776fddd3-f675-4082-8c17-a45cabd5a013,"Как найти свою сильную сторону. 39 вещей, которые помогут в поисках призвания",Как найти свою уникальную профессию или ремесlo?,synthetic_qwen
03b1a4f8-3a38-42ac-b5b1-f6ababab807c,МОРФО. Рисунок человека,assistant,synthetic_qwen
03b1a4f8-3a38-42ac-b5b1-f6ababab807c,МОРФО. Рисунок человека,Какая книга по искусству о строении человеческого тела?,synthetic_qwen
03b1a4f8-3a38-42ac-b5b1-f6ababab807c,МОРФО. Рисунок человека,Как создавать объемную живопись из набора простых форм?,synthetic_qwen
03b1a4f8-3a38-42ac-b5b1-f6ababab807c,МОРФО. Рисунок человека,"Интервью с художником, который объясняет свой подход к рисунку человека.",synthetic_qwen
8ff33e9b-3772-4ed1-9d08-9128ea495e2a,МОРФО. Рисунок человека,assistant,synthetic_qwen
8ff33e9b-3772-4ed1-9d08-9128ea495e2a,МОРФО. Рисунок человека,"Как найти книгу ""Морфо"" (Рисунок человека"") в интернете?",synthetic_qwen
8ff33e9b-3772-4ed1-9d08-9128ea495e2a,МОРФО. Рисунок человека,"Чему может помочь книга ""Морфо"" (Рисунок человека"")?",synthetic_qwen
8ff33e9b-3772-4ed1-9d08-9128ea495e2a,МОРФО. Рисунок человека,"Какие темы затрагивают книгу ""Морфо"" (Рисунок человека"")?",synthetic_qwen
501ca3e1-1e12-44c6-8f96-30833b01d828,Самоуважение. 33 урока уверенности в себе,assistant,synthetic_qwen
501ca3e1-1e12-44c6-8f96-30833b01d828,Самоуважение. 33 урока уверенности в себе,Как победить страх перед комментариями?,synthetic_qwen
501ca3e1-1e12-44c6-8f96-30833b01d828,Самоуважение. 33 урока уверенности в себе,Как справиться с неудачными оценками в обществе?,synthetic_qwen
501ca3e1-1e12-44c6-8f96-30833b01d828,Самоуважение. 33 урока уверенности в себе,Как улучшить свое самоконтент и взаимодействие?,synthetic_qwen
